id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b343ee7,N602KJ,,,,,AT6T,N602KJ,36.9749,-89.4355,450,110,270,-832,0,,1752265613
3b343f37,CCA860,CA,CCA,IST,PEK,A333,B-5978,40.769,112.748,33100,507,105,0,0,,1752265592
3b343ff6,KAL011,KE,KAL,ICN,LAX,B748,HL7638,42.5644,-135.9389,37000,473,117,0,0,,1752265614
3b34404c,OCN76,4Y,OCN,FRA,YYC,A333,D-AFYR,57.1346,-109.7569,40000,443,222,0,0,,1752265613
3b34405d,UPS59,5X,UPS,HKG,ANC,B744,N572UP,59.3836,-162.8383,35000,491,74,0,0,,1752265613
3b344062,CKK216,CK,CKK,FRA,PVG,B77L,B-221W,39.2048,111.9438,35100,519,169,0,0,,1752265611
3b34408c,CHH490,HU,CHH,BER,PEK,A333,B-1022,40.2095,116.5049,10750,315,117,-320,0,,1752265608
3b3440c4,ANZ80,NZ,ANZ,HKG,AKL,B789,ZK-NZE,-30.5871,163.1397,37000,588,129,0,0,,1752265606
3b3440d0,CGDEQ,,,,,C172,C-GDEQ,43.9992,-80.2483,4025,85,33,-512,0,,1752265614
3b3440d4,GL5T,,,,,GL5T,,60.8536,-151.7237,14125,294,78,-1408,0,,1752265614
3b3440f1,AFR468,AF,AFR,CDG,EZE,B789,F-HRBF,-11.5915,-38.5762,37975,494,211,-64,0,,1752265613
3b344164,ASL500,JU,ASL,BEG,JFK,A332,YU-ARD,42.5562,-70.8741,36000,436,211,0,0,,1752265613
3b3441fe,CHH7938,HU,CHH,PRG,PEK,A333,B-304L,40.432,115.7115,17500,415,91,-960,0,,1752265591
3b34421e,EDW4K,WK,EDW,ZRH,TPA,A343,HB-JMC,31.0325,-70.3712,39000,485,256,0,0,,1752265611
3b34422a,AAL113,AA,AAL,BCN,MIA,B788,N874AN,25.4081,-79.7548,14800,328,305,-1664,0,,1752265613
3b344312,CGGBL,,,,,C172,C-GGBL,43.4363,-79.8148,1466,64,216,-256,0,,1752265601
3b344351,JBU1107,B6,JBU,JFK,LHR,A21N,N4074J,51.4704,-0.447,0,0,318,0,1,,1752265591
3b344353,GDMBD,,,,,GLID,G-DMBD,53.9282,-0.799,88,0,301,0,1,,1752265607
3b344359,SWR160,LX,SWR,ZRH,NRT,B77W,HB-JNE,41.258,103.3695,35100,545,110,0,0,,1752265613
3b34435e,AAR232,OZ,AAR,ICN,HNL,B772,HL7700,21.3842,-158.2999,4850,257,128,-768,0,,1752265614
3b3443f0,QFA128,QF,QFA,HKG,SYD,A333,VH-QPG,-32.0027,150.8211,38725,455,164,-960,0,,1752265613
3b34441e,ACA923,AC,ACA,ATH,YUL,B789,C-FRSI,47.7168,-70.1027,38000,465,220,-128,0,,1752265613
3b3444bb,EIN9CG,EI,EIN,DUB,IND,A21N,EI-XLT,47.1682,-78.2748,34000,453,222,0,0,,1752265613
3b3444c1,UGD111,UR,UGD,LGW,EBB,A338,5X-NIL,0.0398,32.4385,0,96,171,0,1,,1752265614
3b34450c,CSN416,CZ,CSN,SYD,HAN,B77L,B-2042,13.9015,107.8415,35000,486,1,0,0,,1752265613
3b34452a,CPA288,CX,CPA,FRA,HKG,B77W,B-KQT,35.3629,99.5706,35100,498,38,0,0,,1752265614
3b34455b,THY77J,TK,THY,IST,MIA,B77W,TC-JJH,39.1307,-49.814,34000,445,228,0,0,,1752265611
3b34458b,THY7KG,TK,THY,IST,DTW,B789,TC-LLM,55.4935,-67.2884,37992,489,226,0,0,,1752265611
3b344597,N20PT,,,,,PA46,N20PT,40.3892,-74.6571,3025,170,227,-1024,0,,1752265614
3b344635,SIA479,SQ,SIA,JNB,SIN,A359,9V-SJD,-3.9536,93.3101,40996,443,61,0,0,,1752265614
3b344664,CAO1048,CA,CAO,FRA,PVG,B77L,B-225C,42.9914,116.3212,35100,541,141,0,0,,1752265611
3b3446dd,EVA012,BR,EVA,TPE,LAX,B77W,B-16727,46.7572,-146.4671,35000,532,95,0,0,,1752265614
3b3446ed,CPA135,CX,CPA,HKG,MEL,A359,B-LQD,-32.4337,141.1204,41000,434,145,0,0,,1752265613
3b344710,LAN707,LA,LAN,MAD,SCL,B788,CC-BBG,-9.2999,-48.1419,40000,463,214,-64,0,,1752265614
3b34475a,SWR8T,LX,SWR,ZRH,ORD,B77W,HB-JND,41.9877,-87.5515,5550,201,270,-1024,0,,1752265614
3b344766,JBU1770,B6,JBU,GYE,JFK,A21N,N2047J,40.6454,-73.7719,0,0,179,0,1,,1752265609
3b34477b,AFR292,AF,AFR,CDG,KIX,B789,F-HRBI,42.2294,95.7857,37100,527,158,0,0,,1752265591
3b344798,QFA10,QF,QFA,LHR,PER,B789,VH-ZNI,12.5786,66.9265,36975,470,140,0,0,,1752265611
3b344829,EDW10,WK,EDW,ZRH,YVR,A359,HB-IHC,58.3074,-113.8966,40000,467,209,0,0,,1752265614
3b344836,SAS943,SK,SAS,CPH,ORD,A333,LN-RKU,41.9868,-87.9259,0,11,270,0,1,,1752265613
3b34484a,CFG2032,DE,CFG,FRA,SEA,A339,D-ANRE,57.0338,-114.5722,40000,459,206,0,0,,1752265613
3b34485e,CAL052,CI,CAL,SYD,TPE,A359,B-18909,22.9448,120.2565,31800,507,346,-1728,0,,1752265613
3b3448bb,SWR122,LX,SWR,ZRH,ICN,A343,HB-JMB,41.882,97.6896,37100,523,39,0,0,,1752265611
3b3448cd,CSC3866,3U,CSC,CAI,TFU,A332,B-6535,32.0393,104.6242,21800,427,177,-1472,0,,1752265599
3b344923,FJI351,FJ,FJI,NAN,NRT,A332,DQ-FJT,34.1572,142.3013,31650,468,353,-1344,0,,1752265614
3b34495f,CBJ606,JD,CBJ,MAD,HGH,A332,B-1043,55.193,86.7638,38200,426,140,320,0,,1752265614
3b344976,THY31K,TK,THY,IST,ATL,B789,TC-LLG,54.4308,-69.1797,38000,485,224,0,0,,1752265611
3b344a1a,N80394,,,,,AT5T,N80394,41.1208,-112.5544,11425,147,173,-64,0,,1752265614
3b344a34,N308SP,,,ADS,TDW,C172,N308SP,35.0677,-101.7542,3800,78,175,256,0,,1752265613
3b344a60,UAL47,UA,UAL,FRA,IAH,B772,N796UA,40.2204,-84.3807,36000,480,230,0,0,,1752265614
3b344b09,N218WB,,,QQD,,BE23,N218WB,42.2436,-96.28,7900,77,21,-256,0,,1752265614
3b344b21,JST10,JQ,JST,NRT,BNE,B788,VH-VKG,-27.4056,153.1107,0,2,261,0,1,,1752265608
3b344bce,CPA138,CX,CPA,SYD,HKG,B77W,B-KPI,19.5779,115.3785,34075,516,329,-1088,0,,1752265590
3b344c00,SIA34,SQ,SIA,SIN,SFO,A359,9V-SGE,43.1886,163.204,39004,524,78,0,0,,1752265611
3b344c9e,UH1,,,,,UH1,,40.3642,-104.9805,5500,99,9,-128,0,,1752265613
3b344ce2,QTR9Q,QR,QTR,ADL,DOH,A359,A7-AMK,2.1702,85.5665,40000,511,311,0,0,,1752265614
3b344d73,DLH492,LH,DLH,FRA,YVR,B744,D-ABVM,55.9955,-118.3331,38000,466,200,0,0,,1752265614
3b344d81,AAR204,OZ,AAR,ICN,LAX,A388,HL7635,43.9733,-139.8648,37000,474,108,0,0,,1752265611
3b344deb,URO600,SE,URO,BOH,CTU,A346,G-ECLN,39.5041,89.7868,39125,513,102,0,0,,1752265611
3b344e04,WGN4875,KD,WGN,ORD,NRT,B744,N344KD,54.7607,169.0301,39000,492,238,0,0,,1752265611
3b344e1d,EVA018,BR,EVA,TPE,SFO,B77W,B-16735,46.7384,-147.9397,35000,517,113,0,0,,1752265611
3b344e69,UAL199D,UA,UAL,PVG,LAX,B789,N24990,48.969,-142.4444,36004,568,121,0,0,,1752265611
3b344e7f,,,,,,BE9L,PP-JCL,-21.1495,-46.8598,7575,196,173,-1536,0,,1752265612
3b344f02,AVA019,AV,AVA,BCN,BOG,B788,N780AV,14.8228,-65.4521,41000,453,209,-64,0,,1752265613
3b344f0b,ETD455,EY,ETD,SYD,AUH,B77W,A6-ETJ,1.2807,94.2901,31975,516,280,0,0,,1752265603
3b344f1f,QTR90K,QR,QTR,BNE,DOH,B77W,A7-BAK,0.9951,94.2538,34000,510,274,64,0,,1752265614
3b344f4e,QQE203,QE,QQE,OLB,JFK,GA7C,A7-CHD,40.6472,-73.7533,0,124,210,-640,0,,1752265613
3b344f58,GTI612,5Y,GTI,HKG,ANC,B744,N451PA,57.8854,-166.1495,35000,496,68,0,0,,1752265613
3b344f5d,UAE369,EK,UAE,DPS,DXB,A388,A6-EUZ,25.2344,55.663,5675,228,229,-1600,0,,1752265614
3b344f70,SWR14V,LX,SWR,ZRH,JFK,A333,HB-JHA,40.6407,-73.7912,0,6,50,0,1,,1752265585
3b344fda,HLF9886,I9,,CDG,FOC,B77L,B-2082,45.8986,106.8069,37100,565,131,0,0,,1752265614
3b344fe4,SWR188,LX,SWR,ZRH,PVG,A343,HB-JMA,41.8534,96.2117,37100,498,52,0,0,,1752265614
3b345038,DKMPM,,,,,GLID,D-KMPM,49.3333,8.2072,554,53,180,0,0,,1752265598
3b345075,CRQ670,YN,CRQ,YTS,,DH8A,C-FGRP,48.7432,-81.4054,3150,187,170,-192,0,,1752265613
3b3450b3,MAS140,MH,MAS,SYD,KUL,A333,9M-MTK,3.1344,102.0165,13400,253,297,-896,0,,1752265614
3b3450c6,CLX4695,CV,CLX,LUX,CGO,B744,LX-LCL,41.9589,100.1127,37125,538,47,0,0,,1752265611
3b3450c9,OCN11,4Y,OCN,FRA,LAS,A332,D-AXGF,54.9449,-100.6322,38000,485,212,0,0,,1752265614
3b345130,XAX203,D7,XAX,MEL,KUL,A333,9M-XXK,2.9183,101.5569,2650,197,145,64,0,,1752265613
3b34513f,THY8DE,TK,THY,IST,SEA,A359,TC-LGF,66.9594,-90.1725,36000,459,238,0,0,,1752265614
3b345147,GEC8222,LH,GEC,FRA,NLU,B77L,D-ALFA,36.8522,-83.5064,34000,468,222,0,0,,1752265614
3b345155,SJX010,JX,SJX,TPE,ONT,A359,B-58501,44.7833,-148.577,39000,520,101,0,0,,1752265609
3b345162,HAL89,HA,HAL,BOS,HNL,A332,N375HA,30.5786,-142.5773,39996,448,240,0,0,,1752265614
3b3451b0,CAL058,CI,CAL,MEL,TPE,A359,B-18903,22.3913,120.4004,39000,488,346,0,0,,1752265614
3b34520f,GTI8657,5Y,GTI,ANC,EMA,B744,N472MC,53.2311,-1.6449,12475,367,145,-1728,0,,1752265613
3b345250,DAL29,DL,DAL,NCE,JFK,B764,N830MH,40.6337,-73.7731,0,0,30,0,1,,1752265611
3b345252,DAL55,DL,DAL,LOS,ATL,A339,N418DX,31.6078,-61.0195,36000,481,283,0,0,,1752265611
3b345254,ASL986,JU,ASL,BEG,PVG,A332,YU-ARC,40.6469,105.6652,35100,529,108,0,0,,1752265614
3b3452ac,TSC213,TS,TSC,ZAG,YYZ,A332,C-GUBH,45.2667,-77.9592,30825,429,226,-1024,0,,1752265613
3b345348,CSN3071,CZ,CSN,SZX,SYD,A333,B-1063,-29.5392,149.9922,37000,462,140,0,0,,1752265614
3b3453de,N6165C,,,,,AT5T,N6165C,40.2113,-88.3142,6600,122,322,64,0,,1752265613
3b345491,AFR024,AF,AFR,CDG,LAX,B77W,F-GSQA,51.7788,-105.3951,36000,522,211,0,0,,1752265614
3b3454e5,SIA297,SQ,SIA,SIN,CHC,A359,9V-SJB,-39.4412,162.0201,40504,530,120,0,0,,1752265614
3b3455ba,ANA179,NH,ANA,MEX,NRT,B788,JA823A,52.9907,-169.8357,39975,471,275,0,0,,1752265613
3b3455e9,AZU8803,AD,AZU,OPO,VCP,A339,PR-ANZ,-14.4893,-41.0024,38000,478,212,0,0,,1752265614
3b3455fe,AAR212,OZ,AAR,ICN,SFO,A359,HL7771,46.1041,-140.3501,39000,500,113,0,0,,1752265611
3b345617,BAW299,BA,BAW,LHR,ORD,B772,G-VIIY,47.8246,-77.8056,38000,485,226,0,0,,1752265614
3b34562a,EVA056,BR,EVA,TPE,ORD,B77W,B-16722,51.8938,-150.7401,33000,569,76,0,0,,1752265611
3b34566a,ANA126,NH,ANA,HND,LAX,B789,JA837A,40.7303,-127.2189,38000,506,122,-64,0,,1752265614
3b345706,LER2921,QL,PUE,MAD,CCS,A332,EC-OAP,12.6812,-63.931,40000,446,235,0,0,,1752265614
3b34570f,CKK272,CK,CKK,LGG,HFE,B77L,B-220F,44.3823,109.1776,35075,557,132,64,0,,1752265613
3b345749,BAW5,BA,BAW,LHR,HND,B789,G-ZBKK,44.1964,87.827,39100,506,126,0,0,,1752265611
3b34575d,SAS935,SK,SAS,CPH,SFO,A333,LN-RKS,55.0891,-112.9235,40000,462,206,0,0,,1752265613
3b34578d,AIC128,AI,AIC,LHR,BOM,B77W,VT-AEO,19.5235,69.407,35000,459,116,0,0,,1752265610
3b34580f,ANZ90,NZ,ANZ,NRT,AKL,B77W,ZK-OKQ,-24.3789,167.5858,35000,100,161,0,0,,1752265601
3b34584a,THA941,TG,THA,MXP,BKK,B789,HS-TWC,20.6012,89.3568,36975,480,126,0,0,,1752265614
3b3458cd,CLX9364,CV,CLX,GYD,TPE,B748,LX-VCI,24.5692,120.5378,13175,377,32,-1664,0,,1752265613
3b3458e6,ETH3604,ET,ETH,LGG,CGO,B77L,ET-BAA,42.2257,110.9433,37100,533,162,0,0,,1752265614
3b3458f8,SJX032,JX,SJX,TPE,SEA,A359,B-58504,49.9298,-151.2834,39000,553,86,0,0,,1752265614
3b345911,PSSLM,,,,,C206,N54110,2.7907,-60.629,1200,133,98,-384,0,,1752265614
3b345ab4,ACI741,SB,HFY,SIN,NOU,A333,9H-HFA,-21.247,162.3625,37000,544,102,0,0,,1752265614
3b345b47,AAL151,AA,AAL,CDG,ORD,B788,N817AN,41.9772,-87.9267,0,19,182,0,1,,1752265613
3b345ba4,GLF6,,,,,GLF6,,37.8177,23.8427,2925,130,36,-768,0,,1752265614
3b345c00,UAE441,EK,UAE,ADL,DXB,B77L,A6-EWA,5.4801,89.1334,38000,518,310,0,0,,1752265611
3b345c3f,EIN961,EI,EIN,DUB,SFO,A333,EI-GAJ,49.1599,-110.973,38000,495,214,0,0,,1752265613
3b345ce4,LAN622,LA,PLM,SCL,MEX,A332,EC-NCK,17.8051,-96.5618,40000,498,5,0,0,,1752265613
3b345d2e,DLH716,LH,DLH,FRA,HND,B748,D-ABYM,41.9275,97.6713,35100,548,87,0,0,,1752265592
3b345d53,N7444T,,,,,C172,N7444T,32.1833,-81.1833,1500,98,139,0,0,,1752265577
3b345da9,THY7,TK,THY,IST,IAD,B77W,TC-LJE,51.5291,-59.955,34000,467,231,0,0,,1752265613
3b345dc7,N137HS,,,,,B06,N137HS,40.0772,-89.437,800,27,208,-1728,0,,1752265607
3b345f67,6319,FA,FAM,CCS,,LJ28,XC-VSA,10.66,-66.7703,10700,272,238,-1792,0,,1752265527
3b345f6c,TAP243U,TP,TAP,LIS,ORD,A339,CS-TUB,42.5612,-81.6059,40000,433,278,0,0,,1752265614
3b345f73,UAL316,UA,UAL,DUB,EWR,B752,N17122,40.6957,-74.1739,0,0,357,0,1,,1752265613
3b345f7a,TAP077,TP,TAP,OPO,GIG,A339,CS-TUP,-13.1289,-37.2922,40000,475,207,0,0,,1752265613
3b345ff1,SAS931,SK,SAS,CPH,LAX,A359,SE-RSE,51.7502,-106.6402,40000,513,204,0,0,,1752265614
3b345ff4,UAL967,UA,UAL,NAP,EWR,B763,N673UA,48.0609,-69.6041,35975,473,211,0,0,,1752265614
3b34603a,AAR794,OZ,AAR,FRA,ICN,B744,HL7620,42.2436,95.7476,35100,511,154,0,0,,1752265614
3b3460b3,KAL053,KE,KAL,ICN,HNL,B78X,HL8538,22.598,-160.0039,32125,501,127,-1024,0,,1752265613
3b3460c7,UPS61,5X,UPS,TPE,ANC,B748,N613UP,59.8574,-159.8004,35000,479,73,0,0,,1752265613
3b3460c8,CND599,CD,WFL,AMS,CUR,A359,EC-NZF,19.1619,-61.9548,39000,451,224,0,0,,1752265614
3b3460e3,RCH327,RC,RCH,LKZ,,C17,03-3122,42.1907,-68.3318,36000,407,243,0,0,,1752265613
3b346134,IBE0151,IB,IBE,MAD,BOG,A359,EC-MXV,14.0404,-67.1032,41000,465,225,0,0,,1752265614
3b34615f,CHH744,HU,CHH,TLV,SZX,B789,B-1345,31.646,104.6437,39075,505,178,-128,0,,1752265599
3b3461b1,AFR648,AF,AFR,ORY,RUN,B77W,F-GZNO,17.1965,38.9699,34000,496,182,0,0,,1752265611
3b3461bf,ERH883,ER,BHL,HUM,,S76,N883AL,29.4122,-90.6999,800,155,2,-320,0,,1752265609
3b346242,UAL178,UA,UAL,FCO,DEN,B789,N17963,60.6923,-83.7565,36000,444,244,0,0,,1752265611
3b3462e1,SVA977,SV,SVA,HKG,JED,B77L,HZ-AK72,22.8276,43.7326,34000,527,261,0,0,,1752265613
3b3462ed,THA971,TG,THA,ZRH,BKK,B77W,HS-TKR,21.5627,88.3664,37000,480,129,0,0,,1752265613
3b346321,N5041E,,,,,C172,N5041E,34.9124,-91.6785,3200,79,265,-896,0,,1752265614
3b34637d,SAS915,SK,SAS,CPH,JFK,A333,LN-RKR,40.5346,-73.9582,2800,196,21,-640,0,,1752265614
3b34637f,VIR105,VS,VIR,LHR,SEA,A339,G-VSRB,57.595,-115.4943,40000,455,202,0,0,,1752265614
3b34639e,WJA87,WS,WJA,ICN,YYC,B789,C-GYRS,52.0523,-137.0589,36996,584,86,0,0,,1752265614
3b34646a,GTI8240,5Y,GTI,ANC,EHU,B744,N405KZ,31.4116,123.0359,30100,464,257,0,0,,1752265612
3b346476,ANA118,NH,ANA,HND,SEA,B789,JA883A,48.5259,-125.3088,37000,526,116,0,0,,1752265613
3b346478,QTR36B,QR,QTR,DOH,JFK,A35K,A7-ANT,54.488,-17.2858,38000,280,289,0,0,,1752265611
3b34656a,PSTES,,,,,B407,PS-TES,-23.4157,-52.1531,2075,109,235,64,0,,1752265614
3b3465a3,IGO0022,6E,IGO,AMS,BOM,B789,LN-FNC,18.8489,70.9741,34975,460,111,-64,0,,1752265614
3b3465b4,UAL935,UA,UAL,LHR,LAX,B789,N23983,44.7983,-96.5724,38000,456,242,0,0,,1752265614
3b3465d2,HAL460,HA,HAL,ICN,HNL,A332,N392HA,23.3738,-160.592,39000,503,133,0,0,,1752265614
3b3465f3,CCA432,CA,CCA,FRA,TFU,A333,B-8383,46.6251,97.267,37100,474,137,0,0,,1752265611
3b346650,CGNUE,,,,,C172,C-GNUE,43.8975,-80.0124,3175,82,320,576,0,,1752265614
3b3466c2,WJA33,WS,WJA,FCO,YYC,B789,C-FAJA,63.3357,-83.9067,40000,452,247,0,0,,1752265611
3b3466ce,BAW2203,BA,BAW,LGW,CUN,B772,G-YMMC,28.7611,-73.2159,35000,513,237,0,0,,1752265614
3b34673b,QFA62,QF,QFA,NRT,BNE,A333,VH-QPH,-24.5382,150.6919,39000,513,144,64,0,,1752265613
3b34673f,QTR9K,QR,QTR,MPM,DOH,A359,A7-AMH,25.1396,51.6778,2700,158,338,-768,0,,1752265613
3b346783,TSC629,TS,TSC,NCE,YUL,A21N,C-GOKH,45.5501,-73.6201,1975,163,223,-896,0,,1752265614
3b34678f,MAS128,MH,MAS,MEL,KUL,A339,9M-MNI,-3.328,109.6427,40000,469,310,0,0,,1752265614
3b3467e1,THY40Y,TK,THY,IST,YUL,B789,TC-LLP,57.1665,-60.9645,37004,490,212,0,0,,1752265611
3b346835,DLH8W,LH,DLH,FRA,MEX,B748,D-ABYK,39.0982,-81.0601,34000,492,216,0,0,,1752265613
3b346849,THA931,TG,THA,CDG,BKK,B77W,HS-TKZ,24.7007,83.8786,35000,510,132,0,0,,1752265613
3b346868,HVN18,VN,HVN,CDG,HAN,A359,VN-A894,27.1883,79.8433,41000,486,114,0,0,,1752265613
3b3468ca,LOT41T,LO,LOT,WAW,YYZ,B789,SP-LSG,45.4542,-77.6822,35675,425,226,-1728,0,,1752265614
3b3468eb,N710HE,,,,,A660,N710HE,38.1915,-87.6095,975,102,264,-896,0,,1752265565
3b34697f,CSN6044,CZ,CSN,NBO,CSX,B789,B-209D,22.4951,91.3225,38975,473,94,0,0,,1752265614
3b346a33,AAR224,OZ,AAR,ICN,JFK,A388,HL7640,52.3504,-141.7402,37000,583,107,0,0,,1752265611
3b346a85,CCA966,CA,CCA,FRA,PEK,B77W,B-2038,46.4256,107.556,37100,558,129,0,0,,1752265614
3b346aba,OCN68,4Y,OCN,FRA,MCO,A332,D-AXGE,31.1854,-64.5905,39000,514,259,0,0,,1752265612
3b346b3e,CFG2402,DE,CFG,FRA,YYZ,A339,D-ANRL,49.6236,-72.7561,38000,483,220,0,0,,1752265613
3b346b8c,ITY682,AZ,ITY,FCO,EZE,A359,EI-IFA,-6.4475,-31.0341,35996,541,212,0,0,,1752265611
3b346c96,OYXUT,,,,,GLID,OY-XUT,56.8479,9.4645,127,0,89,0,0,,1752265610
3b346cfc,CCA898,CA,CCA,GRU,MAD,B789,B-7879,29.8914,-16.626,40000,508,18,-64,0,,1752265614
3b346d69,EIN1AC,EI,EIN,SNN,BOS,A21N,EI-LRA,42.3651,-71.0173,0,0,331,0,1,,1752265610
3b346d93,TAP109,TP,TAP,LIS,FLN,A332,CS-TON,-12.7538,-39.3623,38625,476,210,768,0,,1752265614
3b346df6,N4789N,,,,,C182,N4789N,34.8046,-80.0913,7450,144,78,0,0,,1752265613
3b346e3d,AFR430,AF,AFR,CDG,SJO,A359,F-HTYG,22.3057,-70.1727,39000,498,226,0,0,,1752265613
3b346e54,WFL2501,2W,WFL,MAD,CUN,A359,EC-NOI,26.4318,-75.8679,40000,499,251,0,0,,1752265614
3b346ea6,TZP26,ZG,TZP,NRT,SFO,B788,JA826J,42.7819,-131.6724,41004,475,121,0,0,,1752265614
3b346efd,THY199,TK,THY,HND,IST,B77W,TC-JJJ,43.4591,68.939,34000,480,243,0,0,,1752265613
3b346fa2,AFR6722,AF,AFR,CDG,NLU,B77L,F-GUOC,38.1922,-81.9574,34000,485,223,0,0,,1752265614
3b346faf,N9161T,,,PNX,,C172,N9161T,33.8549,-96.7933,4575,88,147,192,0,,1752265610
3b346fbe,TAM8075,LA,LAN,MAD,GRU,B789,CC-BGN,-9.6882,-37.5388,40000,482,210,-64,0,,1752265614
3b34700d,KLM685,KL,KLM,AMS,MEX,B789,PH-BHM,40.691,-85.3266,38000,460,216,-64,0,,1752265613
3b347023,DAL189,DL,DAL,ATL,ICN,A359,N521DN,59.9896,-149.0549,38000,493,271,0,0,,1752265613
3b347047,CHH7925,HU,CHH,PEK,TIJ,B789,B-1342,57.6359,-142.4249,37000,520,133,0,0,,1752265614
3b347053,KLM767,KL,KLM,AMS,AUA,A333,PH-AKB,23.8787,-62.2507,38000,482,216,0,0,,1752265611
3b347057,BOX520,3S,DHK,BAH,HKG,B77L,D-AALY,24.1801,105.0164,41100,474,103,0,0,,1752265611
3b34708c,UAL969,UA,UAL,AMS,SFO,B772,N69020,54.441,-100.8764,38000,488,230,0,0,,1752265613
3b34711c,CFG2454,DE,CFG,FRA,YVR,A339,D-ANRP,63.6501,-112.5914,38000,479,203,0,0,,1752265614
3b34711f,TMN31,HJ,DHK,MEL,HKG,B763,VH-XQU,15.4291,118.4882,36825,480,319,-704,0,,1752265613
3b347134,CGHXU,,,,,C172,C-GHXU,43.76,-79.8775,915,1,180,0,0,,1752265611
3b347141,PSSUZ,,,,,,N64GT,-13.0691,-56.3528,28000,247,174,-64,0,,1752265613
3b34715f,N813MC,,,,,SS2T,N813MC,39.5665,-87.9044,1025,120,98,-1472,0,,1752265614
3b34716e,AVA046,AV,AVA,BOG,MAD,B788,N783AV,36.6683,-17.0954,41000,544,78,64,0,,1752265605
3b3471e9,JBU773,B6,JBU,BOS,AUA,A320,N569JB,12.5031,-70.0087,0,0,14,0,1,,1752265545
3b34721f,BAW219V,BA,BAW,LHR,DEN,A35K,G-XWBF,45.2423,-94.2366,40000,427,221,0,0,,1752265613
3b347299,THA951,TG,THA,CPH,BKK,B77W,HS-TKX,25.4245,82.9748,37000,501,131,0,0,,1752265614
3b3472ae,IBE26RR,IB,LVL,BCN,LAX,A332,EC-NRG,59.9259,-83.8254,38000,430,247,0,0,,1752265611
3b3472b0,N3141U,,,SGF,,C182,N3141U,37.6597,-93.7026,4900,88,216,-128,0,,1752265615
3b3472b9,CSC3828,3U,CSC,IST,TFU,A333,B-8690,33.8528,104.3837,31100,472,179,0,0,,1752265611
3b347322,AAL193,AA,AAL,BCN,DFW,B772,N753AN,43.0924,-76.6839,36000,464,226,0,0,,1752265613
3b347328,SIA38,SQ,SIA,SIN,LAX,A359,9V-SJF,41.1104,156.343,37004,562,70,0,0,,1752265614
3b347337,TAP089,TP,TAP,LIS,GRU,A339,CS-TUJ,-11.7573,-38.0762,40000,473,215,0,0,,1752265614
3b347384,CES749,MU,CES,WUH,SYD,A332,B-5926,-15.7856,141.9047,39000,499,154,0,0,,1752265611
3b347418,TSC765,TS,TSC,OPO,YYZ,A332,C-GUBT,43.6783,-79.6275,0,15,317,0,1,,1752265611
3b3474a3,HAL452,HA,HAL,SYD,HNL,A332,N384HA,12.5175,-163.8194,41000,470,31,0,0,,1752265611
3b3474cd,N802DF,,,KKT,,AT8T,N802DF,40.0112,-85.9547,7300,159,121,0,0,,1752265613
3b3474e2,AAL57,AA,AAL,LHR,MIA,B77W,N721AN,27.9911,-72.4863,34812,515,236,0,0,,1752265611
3b347507,DWI6261,DM,DWI,EZE,PUJ,B38M,HI1081,18.5663,-68.3675,0,18,180,0,1,,1752265614
3b34750d,N756UE,,,LBF,,C82T,N756UE,37.6898,-121.4418,0,20,90,0,1,,1752265612
3b34754b,AT6T,,,,,AT6T,,36.1187,-101.1241,3150,119,103,-384,0,,1752265613
3b3475db,THY44J,TK,THY,IST,COO,B38M,TC-LCS,6.3772,2.411,450,142,233,-704,0,,1752265613
3b347634,JAL34,JL,JAL,BKK,HND,B77W,JA738J,32.6123,136.0381,37000,518,56,0,0,,1752265614
3b347685,CMP360,CM,CMP,PTY,LAX,B39M,HP-9925CMP,33.9379,-118.409,0,11,264,0,1,,1752265612
3b3476f8,GLO7602,G3,GLO,BSB,MCO,B38M,PS-GRH,28.5906,-81.1918,5350,213,358,-256,0,,1752265613
3b347708,QTR9H,QR,QTR,MEL,DOH,B77W,A7-BAC,0.5054,96.0847,32000,488,322,64,0,,1752265614
3b347734,FBU93L,BF,FBU,ORY,LAX,A359,F-HREY,54.8215,-99.0243,40000,479,235,0,0,,1752265613
3b3477f3,TSC261,TS,TSC,BCN,YUL,A21N,C-GOIR,46.0415,-72.3995,19750,355,233,-1920,0,,1752265614
3b347818,THA921,TG,THA,FRA,BKK,B77W,HS-TKV,26.5666,81.6199,35000,496,131,0,0,,1752265613
3b3478f7,KLM871,KL,KLM,AMS,DEL,B78X,PH-BKD,28.5534,77.0768,0,14,14,0,1,,1752265613
3b347922,KLM867,KL,KLM,AMS,KIX,B789,PH-BHA,44.3246,89.1733,37100,579,62,0,0,,1752265611
3b347992,N733FN,,,,,C172,N733FN,38.1547,-77.6238,2600,109,245,-64,0,,1752265614
3b347a1a,DAL180,DL,DAL,HND,HNL,B763,N194DN,21.3252,-157.9827,600,153,90,-640,0,,1752265614
3b347abf,JBU2074,B6,JBU,LAX,EWR,A321,N986JB,40.6874,-74.1873,0,0,267,0,1,,1752265594
3b347b23,DAL265,DL,DAL,CDG,JFK,B764,N843MH,40.6327,-73.7739,0,0,30,0,1,,1752265614
3b347b56,CES561,MU,CES,PVG,SYD,A359,B-32CZ,-19.2424,146.5698,39025,506,159,0,0,,1752265613
